session_id,customer_id,vehicle_id,station_id,charger_id,charger_type,start_time,end_time,initial_soc,target_soc,energy_consumed_kwh,charging_duration_minutes,station_utilization,queue_length,cost_inr,payment_method,date,hour,day_of_week,month,is_weekend,is_peak_hour,soc_gap,customer_segment,station_name,city,total_chargers,customer_type,customer_city,vehicle_type,vehicle_model,battery_capacity_kwh
19442,CU03376,V05475,S014,C0095,AC,2025-12-04 10:44:00,2025-12-04 13:43:28.375631161,54,94,30.0,179.5,0.34,1,360.0,UPI,2025-12-04,10,Thursday,December,0,0,40,Regular,Lajpat Nagar,Delhi,6,Fleet,Ghaziabad,SUV,Tata Nexon EV,75
22363,CU00660,V05530,S017,C0110,AC,2025-07-04 20:03:00,2025-07-04 21:21:09.698780033,47,100,26.5,78.2,0.56,2,318.0,Credit Card,2025-07-04,20,Friday,July,0,1,53,Regular,Udyog Vihar,Delhi,5,Individual,Noida,Sedan,MG5,50
15644,CU04527,V03013,S001,C0002,AC,2025-08-15 04:30:00,2025-08-15 07:52:21.724772135,43,100,31.35,202.4,0.61,3,376.2,Credit Card,2025-08-15,4,Friday,August,0,0,57,Regular,Connaught Place,Gurgaon,6,Fleet,Noida,Sedan,MG5,55
63942,CU02851,V00318,S018,C0116,AC,2025-04-15 06:46:00,2025-04-15 09:34:27.071792773,49,100,28.05,168.5,0.25,3,336.6,UPI,2025-04-15,6,Tuesday,April,0,0,51,Regular,Sector 137,Gurgaon,7,Individual,Gurgaon,Sedan,BYD Seal,55
40148,CU02753,V03150,S012,C0079,DC,2025-03-27 04:39:00,2025-03-27 05:19:23.084119049,42,70,14.0,40.4,0.92,1,224.0,UPI,2025-03-27,4,Thursday,March,0,0,28,Regular,Golf Course Road,Ghaziabad,6,Individual,Gurgaon,Sedan,BYD Seal,50
37371,CU02966,V04307,S014,C0095,AC,2025-01-06 11:28:00,2025-01-06 14:23:58.501906892,35,87,26.0,176.0,0.81,4,312.0,Wallet,2025-01-06,11,Monday,January,0,0,52,Regular,Lajpat Nagar,Delhi,6,Fleet,Ghaziabad,Sedan,MG5,50
22762,CU04751,V00651,S012,C0080,DC_FAST,2025-06-12 13:14:00,2025-06-12 13:53:10.718336051,5,67,50.84,39.2,0.58,1,1016.8,Wallet,2025-06-12,13,Thursday,June,0,0,62,Regular,Golf Course Road,Ghaziabad,6,Fleet,Gurgaon,SUV,Mahindra XUV400,82
39733,CU04605,V03738,S015,C0103,DC,2025-01-13 11:09:00,2025-01-13 13:44:41.014787636,41,96,66.0,155.7,0.63,3,1056.0,UPI,2025-01-13,11,Monday,January,0,0,55,Regular,Sector 29,Delhi,8,Individual,Delhi,Commercial Van,Mahindra Treo,120
38346,CU02002,V04163,S006,C0041,DC,2025-11-24 20:53:00,2025-11-24 21:05:01.999091610,48,100,1.04,12.0,0.51,1,16.64,UPI,2025-11-24,20,Monday,November,0,1,52,Regular,Karol Bagh,Delhi,9,Fleet,Gurgaon,Two-Wheeler,Ather 450X,2
12943,CU03224,V02899,S015,C0100,AC,2025-05-20 20:47:00,2025-05-21 01:34:13.522000041,20,58,30.4,287.2,0.45,1,364.8,UPI,2025-05-20,20,Tuesday,May,0,1,38,Regular,Sector 29,Delhi,8,Fleet,Delhi,Commercial Van,Tata Ace EV,80
16644,CU00912,V00436,S005,C0031,DC,2025-11-27 20:26:00,2025-11-27 20:54:54.263273700,46,95,29.4,28.9,0.78,2,470.4,UPI,2025-11-27,20,Thursday,November,0,1,49,Regular,Rajouri Garden,Delhi,9,Individual,Ghaziabad,Commercial Van,Mahindra Treo,60
17827,CU02893,V06917,S001,C0002,AC,2025-08-21 06:17:00,2025-08-21 06:25:00.000000000,57,100,0.86,8.0,0.26,2,10.32,UPI,2025-08-21,6,Thursday,August,0,0,43,Regular,Connaught Place,Gurgaon,6,Individual,Ghaziabad,Two-Wheeler,Ather 450X,2
66975,CU02355,V03991,S018,C0117,AC,2025-03-27 07:26:00,2025-03-27 08:00:50.318165033,7,64,19.2,34.8,0.78,5,27.36,Debit Card,2025-03-27,7,Thursday,March,0,0,57,Regular,Sector 137,Gurgaon,7,Individual,Gurgaon,Two-Wheeler,Ola S1,4
25395,CU01830,V01078,S004,C0024,DC_FAST,2025-07-14 17:54:00,2025-07-14 18:08:16.457527439,27,73,18.4,14.3,0.22,3,368.0,Credit Card,2025-07-14,17,Monday,July,0,0,46,Regular,DLF Phase 3,Gurgaon,7,Individual,Delhi,Hatchback,MG Comet,40
34554,CU01647,V06630,S010,C0070,AC,2025-10-29 06:40:00,2025-10-29 09:10:58.888907962,54,90,21.6,151.0,0.89,2,259.2,UPI,2025-10-29,6,Wednesday,October,0,0,36,Regular,Saket,Noida,7,Fleet,Ghaziabad,Sedan,BYD Seal,60
27835,CU01684,V01002,S020,C0125,DC_FAST,2025-08-06 19:39:00,2025-08-06 20:08:26.684452214,30,88,43.5,29.4,0.63,4,870.0,Debit Card,2025-08-06,19,Wednesday,August,0,1,58,Regular,Sohna Road,Delhi,7,Individual,Noida,SUV,Mahindra XUV400,75
59892,CU00271,V04264,S011,C0073,AC,2025-06-20 09:36:00,2025-06-20 12:49:12.856417607,26,83,31.35,193.2,0.54,3,376.2,UPI,2025-06-20,9,Friday,June,0,1,57,Regular,Vasant Kunj,Delhi,4,Individual,Ghaziabad,Sedan,BYD Seal,55
26186,CU01194,V02677,S010,C0071,DC_FAST,2025-03-26 15:35:00,2025-03-26 16:00:11.311750206,30,63,33.0,25.2,0.62,3,660.0,UPI,2025-03-26,15,Wednesday,March,0,0,33,Regular,Saket,Noida,7,Individual,Ghaziabad,SUV,Mahindra XUV400,100
53746,CU04188,V03551,S013,C0087,DC_FAST,2025-09-06 10:36:00,2025-09-06 10:46:44.727933904,9,66,17.1,10.7,0.26,3,342.0,UPI,2025-09-06,10,Saturday,September,1,0,57,Regular,Indirapuram,Noida,8,Individual,Gurgaon,Hatchback,Tata Tiago EV,30
49861,CU04190,V06905,S005,C0031,DC,2025-07-15 20:54:00,2025-07-15 21:04:08.081393838,36,69,19.2,10.1,0.48,5,10.56,Debit Card,2025-07-15,20,Tuesday,July,0,1,33,Regular,Rajouri Garden,Delhi,9,Individual,Faridabad,Two-Wheeler,Ola S1,2
65639,CU01400,V02637,S001,C0003,DC,2025-11-30 13:14:00,2025-11-30 14:10:44.625849207,31,70,31.98,56.7,0.48,3,511.68,Wallet,2025-11-30,13,Sunday,November,1,0,39,Regular,Connaught Place,Gurgaon,6,Individual,Faridabad,SUV,Mahindra XUV400,82
15448,CU01323,V02233,S007,C0048,AC,2025-07-27 18:28:00,2025-07-27 21:47:39.680769289,27,86,19.2,199.7,0.25,4,424.8,Credit Card,2025-07-27,18,Sunday,July,1,1,59,Regular,MG Road,Delhi,9,Individual,Ghaziabad,Commercial Van,Tata Ace EV,60
51946,CU04935,V02085,S015,C0100,AC,2025-01-05 19:47:00,2025-01-05 20:03:05.435536497,33,58,1.0,16.1,0.51,2,12.0,Credit Card,2025-01-05,19,Sunday,January,1,1,25,Regular,Sector 29,Delhi,8,Fleet,Noida,Two-Wheeler,Ola S1,4
44131,CU04664,V03253,S001,C0006,AC,2025-11-17 17:26:00,2025-11-17 19:18:34.688061175,20,86,36.3,112.6,0.46,3,435.6,UPI,2025-11-17,17,Monday,November,0,0,66,Regular,Connaught Place,Gurgaon,6,Fleet,Faridabad,Sedan,MG5,55
21188,CU01708,V01443,S006,C0040,AC,2025-02-19 20:47:00,2025-02-19 20:55:00.000000000,6,53,1.88,8.0,0.86,3,22.56,UPI,2025-02-19,20,Wednesday,February,0,1,47,Regular,Karol Bagh,Delhi,9,Individual,Gurgaon,Two-Wheeler,Ather 450X,4
65595,CU00631,V01889,S014,C0095,AC,2025-11-14 15:20:00,2025-11-14 18:36:44.302600685,45,84,31.2,196.7,0.53,3,374.4,UPI,2025-11-14,15,Friday,November,0,0,39,Regular,Lajpat Nagar,Delhi,6,Individual,Noida,Commercial Van,Tata Ace EV,80
23870,CU04885,V07091,S002,C0009,AC,2025-11-11 18:23:00,2025-11-11 23:48:11.824784785,5,60,33.0,325.2,0.5,1,396.0,Debit Card,2025-11-11,18,Tuesday,November,0,1,55,Regular,Cyber Hub,Ghaziabad,5,Individual,Ghaziabad,Commercial Van,Tata Ace EV,60
42804,CU04056,V00197,S007,C0045,DC,2025-09-25 19:02:00,2025-09-25 19:13:35.725307818,37,90,15.9,11.6,0.36,2,254.4,Wallet,2025-09-25,19,Thursday,September,0,1,53,Regular,MG Road,Delhi,9,Individual,Faridabad,Hatchback,MG Comet,30
35628,CU00488,V06356,S004,C0019,AC,2025-04-09 15:31:00,2025-04-09 16:06:07.335745871,32,72,12.0,35.1,0.4,3,144.0,Wallet,2025-04-09,15,Wednesday,April,0,0,40,Regular,DLF Phase 3,Gurgaon,7,Fleet,Faridabad,Hatchback,MG Comet,30
27224,CU00299,V06878,S008,C0058,DC,2025-11-04 15:43:00,2025-11-04 16:05:17.185710886,7,39,11.2,22.3,0.79,2,179.2,Debit Card,2025-11-04,15,Tuesday,November,0,0,32,Regular,Sector 62,Faridabad,6,Fleet,Delhi,Hatchback,MG Comet,35
27953,CU02214,V00564,S015,C0103,DC,2025-07-14 18:12:00,2025-07-14 18:27:26.522212966,49,70,7.35,15.4,0.75,4,117.6,Credit Card,2025-07-14,18,Monday,July,0,1,21,Regular,Sector 29,Delhi,8,Individual,Ghaziabad,Hatchback,MG Comet,35
62296,CU02890,V03273,S013,C0083,DC_FAST,2025-06-10 11:02:00,2025-06-10 11:10:00.000000000,22,42,12.0,8.0,0.73,4,240.0,Wallet,2025-06-10,11,Tuesday,June,0,0,20,Regular,Indirapuram,Noida,8,Individual,Ghaziabad,Sedan,BYD Seal,60
36865,CU04849,V03878,S007,C0047,DC,2025-01-07 14:16:00,2025-01-07 15:12:58.186385098,46,66,16.0,57.0,0.38,6,256.0,Wallet,2025-01-07,14,Tuesday,January,0,0,20,Regular,MG Road,Delhi,9,Individual,Noida,Commercial Van,Mahindra Treo,80
63007,CU01332,V03808,S008,C0054,AC,2025-11-06 23:49:00,2025-11-07 08:02:42.629371170,55,100,54.0,493.7,0.25,4,648.0,Credit Card,2025-11-06,23,Thursday,November,0,0,45,Regular,Sector 62,Faridabad,6,Fleet,Noida,Commercial Van,Mahindra Treo,120
47108,CU00740,V02072,S017,C0113,DC,2025-05-25 18:01:00,2025-05-25 18:35:31.298682158,26,50,19.68,34.5,0.31,2,314.88,UPI,2025-05-25,18,Sunday,May,1,1,24,Regular,Udyog Vihar,Delhi,5,Fleet,Gurgaon,SUV,Hyundai Ioniq 5,82
34966,CU02177,V04150,S006,C0039,DC,2025-02-02 08:53:00,2025-02-02 09:26:15.131397903,22,57,26.25,33.3,0.83,0,420.0,UPI,2025-02-02,8,Sunday,February,1,1,35,Regular,Karol Bagh,Delhi,9,Individual,Faridabad,SUV,Hyundai Ioniq 5,75
52439,CU02709,V01311,S020,C0131,DC_FAST,2025-10-15 08:35:00,2025-10-15 08:43:00.000000000,7,59,15.6,8.0,0.58,2,312.0,Credit Card,2025-10-15,8,Wednesday,October,0,1,52,Regular,Sohna Road,Delhi,7,Fleet,Gurgaon,Hatchback,MG Comet,30
41576,CU03765,V02570,S003,C0013,AC,2025-07-30 15:40:00,2025-07-30 18:36:57.867583090,31,100,55.2,177.0,0.81,3,662.4,Credit Card,2025-07-30,15,Wednesday,July,0,0,69,Regular,Sector 18,Noida,7,Fleet,Noida,Commercial Van,Tata Ace EV,80
40881,CU04411,V06577,S013,C0084,AC,2025-03-15 22:58:00,2025-03-16 00:33:58.113909661,48,83,14.0,96.0,0.86,4,168.0,Debit Card,2025-03-15,22,Saturday,March,1,0,35,Regular,Indirapuram,Noida,8,Individual,Faridabad,Hatchback,Tata Tiago EV,40
30381,CU02344,V04471,S008,C0053,AC,2025-12-04 12:37:00,2025-12-04 16:49:12.625023629,30,82,26.0,252.2,0.29,5,312.0,UPI,2025-12-04,12,Thursday,December,0,0,52,Regular,Sector 62,Faridabad,6,Individual,Gurgaon,Sedan,MG5,50
69200,CU00928,V01200,S015,C0102,AC,2025-11-14 19:37:00,2025-11-14 22:49:12.808916332,48,82,27.2,192.2,0.85,4,326.4,UPI,2025-11-14,19,Friday,November,0,1,34,Regular,Sector 29,Delhi,8,Individual,Delhi,Commercial Van,Mahindra Treo,80
69088,CU03140,V00086,S006,C0039,DC,2025-12-31 06:19:00,2025-12-31 06:49:39.273627746,56,87,25.42,30.7,0.7,4,406.72,UPI,2025-12-31,6,Wednesday,December,0,0,31,Regular,Karol Bagh,Delhi,9,Individual,Gurgaon,SUV,Hyundai Ioniq 5,82
45457,CU01539,V07941,S004,C0023,DC,2025-08-01 18:37:00,2025-08-01 19:22:23.360711210,27,48,19.2,45.4,0.86,0,252.0,UPI,2025-08-01,18,Friday,August,0,1,21,Regular,DLF Phase 3,Gurgaon,7,Individual,Gurgaon,SUV,Hyundai Ioniq 5,75
56203,CU02030,V06825,S001,C0005,AC,2025-02-03 09:00:00,2025-02-03 10:22:27.982793529,47,73,7.8,82.5,0.74,2,93.6,UPI,2025-02-03,9,Monday,February,0,1,26,Regular,Connaught Place,Gurgaon,6,Individual,Ghaziabad,Hatchback,Tata Tiago EV,30
66737,CU01514,V02270,S004,C0021,AC,2025-09-07 08:47:00,2025-09-07 12:52:41.689973331,42,74,26.24,245.7,0.5,1,314.88,UPI,2025-09-07,8,Sunday,September,1,1,32,Regular,DLF Phase 3,Gurgaon,7,Individual,Ghaziabad,SUV,Tata Nexon EV,82
61955,CU03410,V07532,S012,C0080,DC_FAST,2025-04-18 17:00:00,2025-04-18 17:26:57.551079270,47,91,33.0,27.0,0.87,3,660.0,UPI,2025-04-18,17,Friday,April,0,0,44,Regular,Golf Course Road,Ghaziabad,6,Individual,Faridabad,SUV,Tata Nexon EV,75
64704,CU03550,V07149,S003,C0015,AC,2025-12-22 15:50:00,2025-12-22 16:20:02.250911534,12,40,11.2,30.0,0.3,2,134.4,UPI,2025-12-22,15,Monday,December,0,0,28,Regular,Sector 18,Noida,7,Individual,Ghaziabad,Hatchback,MG Comet,40
31806,CU02442,V07528,S009,C0062,DC,2025-03-15 22:49:00,2025-03-15 23:00:56.757923852,32,100,1.36,11.9,0.76,7,21.76,UPI,2025-03-15,22,Saturday,March,1,0,68,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Ghaziabad,Two-Wheeler,Ola S1,2
62925,CU04546,V07352,S019,C0124,DC,2025-09-13 06:56:00,2025-09-13 07:04:00.000000000,32,95,1.26,8.0,0.58,1,20.16,Credit Card,2025-09-13,6,Saturday,September,1,0,63,Regular,Nehru Place,Gurgaon,4,Individual,Gurgaon,Two-Wheeler,Ather 450X,2
36282,CU02812,V03145,S015,C0102,AC,2025-07-25 18:58:00,2025-07-25 19:10:06.358114742,29,63,1.36,12.1,0.6,2,16.32,Debit Card,2025-07-25,18,Friday,July,0,1,34,Regular,Sector 29,Delhi,8,Individual,Noida,Two-Wheeler,Ola S1,4
65100,CU03859,V03866,S016,C0106,DC_FAST,2025-09-20 08:50:00,2025-09-20 09:02:18.797678871,27,80,1.06,12.3,0.26,2,21.2,Debit Card,2025-09-20,8,Saturday,September,1,1,53,Regular,Greater Kailash,Delhi,4,Individual,Delhi,Two-Wheeler,Ola S1,2
20446,CU04944,V04281,S010,C0066,AC,2025-07-08 21:45:00,2025-07-09 00:07:02.716132041,37,57,14.0,142.0,0.32,4,168.0,UPI,2025-07-08,21,Tuesday,July,0,0,20,Power User,Saket,Noida,7,Fleet,Faridabad,SUV,Tata Nexon EV,70
18937,CU02610,V04417,S011,C0076,AC,2025-07-28 21:02:00,2025-07-28 22:59:31.482636611,26,77,20.4,117.5,0.67,2,244.8,UPI,2025-07-28,21,Monday,July,0,0,51,Regular,Vasant Kunj,Delhi,4,Individual,Gurgaon,Hatchback,Tata Tiago EV,40
60627,CU03387,V04535,S014,C0093,DC,2025-12-15 03:01:00,2025-12-15 03:27:46.631797179,53,77,12.0,26.8,0.59,1,192.0,Credit Card,2025-12-15,3,Monday,December,0,0,24,Regular,Lajpat Nagar,Delhi,6,Fleet,Delhi,Sedan,BYD Seal,50
37258,CU01694,V06693,S007,C0047,DC,2025-07-29 08:27:00,2025-07-29 10:10:41.195240021,28,89,42.7,103.7,0.94,3,683.2,Wallet,2025-07-29,8,Tuesday,July,0,1,61,Regular,MG Road,Delhi,9,Individual,Gurgaon,SUV,Tata Nexon EV,70
32759,CU03390,V04770,S003,C0018,DC,2025-09-08 04:07:00,2025-09-08 04:15:00.000000000,42,95,1.59,8.0,0.82,2,25.44,Credit Card,2025-09-08,4,Monday,September,0,0,53,Regular,Sector 18,Noida,7,Individual,Gurgaon,Two-Wheeler,Ather 450X,3
69715,CU00092,V02310,S014,C0093,DC,2025-03-06 08:17:00,2025-03-06 09:41:00.608829158,19,75,28.0,84.0,0.91,5,448.0,UPI,2025-03-06,8,Thursday,March,0,1,56,Regular,Lajpat Nagar,Delhi,6,Individual,Delhi,Sedan,BYD Seal,50
27926,CU03898,V04897,S007,C0047,DC,2025-02-08 14:56:00,2025-02-08 15:17:33.608113546,41,73,0.64,21.6,0.89,5,10.24,Credit Card,2025-02-08,14,Saturday,February,1,0,32,Regular,MG Road,Delhi,9,Individual,Gurgaon,Two-Wheeler,Ola S1,2
49231,CU02516,V02058,S010,C0071,DC_FAST,2025-11-23 16:00:00,2025-11-23 16:19:36.271384368,13,71,40.6,19.6,0.91,0,812.0,UPI,2025-11-23,16,Sunday,November,1,0,58,Regular,Saket,Noida,7,Fleet,Faridabad,SUV,Mahindra XUV400,70
42416,CU03907,V03068,S012,C0077,AC,2025-04-07 17:50:00,2025-04-07 20:10:41.979889506,26,63,14.8,140.7,0.6,2,177.6,Credit Card,2025-04-07,17,Monday,April,0,0,37,Regular,Golf Course Road,Ghaziabad,6,Individual,Ghaziabad,Hatchback,Tata Tiago EV,40
22282,CU00591,V02899,S001,C0001,DC_FAST,2025-10-06 22:32:00,2025-10-06 23:01:32.847617753,23,57,27.2,29.5,0.92,3,544.0,Debit Card,2025-10-06,22,Monday,October,0,0,34,Regular,Connaught Place,Gurgaon,6,Individual,Gurgaon,Commercial Van,Tata Ace EV,80
54180,CU00205,V03579,S007,C0048,AC,2025-08-29 20:49:00,2025-08-29 23:36:33.510168081,14,46,24.0,167.6,0.48,5,288.0,UPI,2025-08-29,20,Friday,August,0,1,32,Regular,MG Road,Delhi,9,Fleet,Noida,SUV,Tata Nexon EV,75
45104,CU01839,V07378,S011,C0076,AC,2025-11-10 17:21:00,2025-11-10 19:27:17.851473536,39,76,20.35,126.3,0.39,4,244.2,Debit Card,2025-11-10,17,Monday,November,0,0,37,Regular,Vasant Kunj,Delhi,4,Fleet,Gurgaon,Sedan,MG5,55
65731,CU04312,V02239,S007,C0048,AC,2025-08-31 11:25:00,2025-08-31 11:35:35.118885250,49,93,0.88,10.6,0.7,4,10.56,Credit Card,2025-08-31,11,Sunday,August,1,0,44,Regular,MG Road,Delhi,9,Individual,Noida,Two-Wheeler,Ather 450X,2
18203,CU03794,V01723,S009,C0061,AC,2025-06-27 03:37:00,2025-06-27 09:24:35.491017091,22,70,38.4,347.6,0.24,0,460.8,UPI,2025-06-27,3,Friday,June,0,0,48,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Delhi,Commercial Van,Mahindra Treo,80
26291,CU03328,V02842,S004,C0019,AC,2025-04-08 07:25:00,2025-04-08 09:22:59.694063207,44,90,37.72,118.0,0.34,6,452.64,Debit Card,2025-04-08,7,Tuesday,April,0,0,46,Regular,DLF Phase 3,Gurgaon,7,Fleet,Gurgaon,SUV,Tata Nexon EV,82
30752,CU02030,V03910,S010,C0071,DC_FAST,2025-10-05 10:46:00,2025-10-05 11:08:01.138048170,22,78,22.4,22.0,0.5,5,448.0,UPI,2025-10-05,10,Sunday,October,1,0,56,Regular,Saket,Noida,7,Individual,Ghaziabad,Hatchback,MG Comet,40
47253,CU01153,V06143,S007,C0048,AC,2025-04-21 17:55:00,2025-04-21 21:12:07.887553374,6,49,32.25,197.1,0.36,3,387.0,Wallet,2025-04-21,17,Monday,April,0,0,43,Regular,MG Road,Delhi,9,Individual,Ghaziabad,SUV,Mahindra XUV400,75
33489,CU00091,V02132,S018,C0120,AC,2025-12-10 11:15:00,2025-12-10 12:33:49.137137830,25,61,19.8,78.8,0.88,5,237.6,UPI,2025-12-10,11,Wednesday,December,0,0,36,Regular,Sector 137,Gurgaon,7,Individual,Delhi,Sedan,BYD Seal,55
67129,CU01657,V05935,S005,C0032,DC_FAST,2025-10-05 15:05:00,2025-10-05 15:33:57.865103554,7,27,20.0,29.0,0.71,1,400.0,UPI,2025-10-05,15,Sunday,October,1,0,20,Regular,Rajouri Garden,Delhi,9,Fleet,Delhi,SUV,Hyundai Ioniq 5,100
35773,CU02457,V07368,S012,C0078,DC,2025-04-20 21:50:00,2025-04-20 21:58:00.000000000,20,56,1.08,8.0,0.5,2,17.28,Wallet,2025-04-20,21,Sunday,April,1,0,36,Regular,Golf Course Road,Ghaziabad,6,Individual,Ghaziabad,Two-Wheeler,Ather 450X,3
69516,CU02699,V03800,S005,C0026,AC,2025-06-15 16:00:00,2025-06-15 17:59:11.072809808,57,92,12.25,119.2,0.28,2,147.0,UPI,2025-06-15,16,Sunday,June,1,0,35,Regular,Rajouri Garden,Delhi,9,Individual,Delhi,Hatchback,MG Comet,35
58347,CU04133,V02614,S011,C0074,AC,2025-12-21 12:13:00,2025-12-21 18:15:57.402596966,11,75,35.2,363.0,0.76,2,422.4,UPI,2025-12-21,12,Sunday,December,1,0,64,Power User,Vasant Kunj,Delhi,4,Individual,Faridabad,Sedan,MG5,55
56233,CU01937,V04914,S020,C0131,DC_FAST,2025-04-19 08:02:00,2025-04-19 08:21:44.330265452,55,93,38.0,19.7,0.41,2,760.0,Debit Card,2025-04-19,8,Saturday,April,1,1,38,Regular,Sohna Road,Delhi,7,Fleet,Ghaziabad,SUV,Mahindra XUV400,100
45760,CU03642,V04251,S005,C0034,DC_FAST,2025-05-19 18:46:00,2025-05-19 19:16:05.394759711,43,100,34.2,30.1,0.53,6,684.0,Debit Card,2025-05-19,18,Monday,May,0,1,57,Power User,Rajouri Garden,Delhi,9,Individual,Gurgaon,Sedan,MG5,60
26263,CU00098,V05211,S003,C0018,DC,2025-03-11 14:45:00,2025-03-11 14:53:00.000000000,7,30,0.92,8.0,0.62,4,14.72,UPI,2025-03-11,14,Tuesday,March,0,0,23,Regular,Sector 18,Noida,7,Individual,Noida,Two-Wheeler,Ola S1,4
37048,CU02072,V01965,S013,C0086,AC,2025-05-18 13:20:00,2025-05-18 16:33:29.263564998,15,73,20.3,193.5,0.44,3,243.6,Credit Card,2025-05-18,13,Sunday,May,1,0,58,Regular,Indirapuram,Noida,8,Individual,Noida,Hatchback,MG Comet,35
47424,CU04756,V03463,S004,C0023,DC,2025-05-21 19:58:00,2025-05-21 20:52:30.393065540,34,70,21.6,54.5,0.4,1,345.6,Debit Card,2025-05-21,19,Wednesday,May,0,1,36,Regular,DLF Phase 3,Gurgaon,7,Individual,Delhi,Sedan,MG5,60
37974,CU00495,V05817,S005,C0026,AC,2025-10-20 05:19:00,2025-10-20 11:00:05.289653111,50,100,35.0,341.1,0.43,2,420.0,UPI,2025-10-20,5,Monday,October,0,0,50,Regular,Rajouri Garden,Delhi,9,Individual,Ghaziabad,SUV,Tata Nexon EV,70
22354,CU00180,V02194,S016,C0107,DC,2025-04-13 21:05:00,2025-04-13 22:01:39.667024905,26,81,44.0,56.7,0.58,4,704.0,UPI,2025-04-13,21,Sunday,April,1,0,55,Regular,Greater Kailash,Delhi,4,Fleet,Faridabad,Commercial Van,Mahindra Treo,80
62539,CU02514,V05684,S003,C0018,DC,2025-02-16 10:46:00,2025-02-16 10:54:00.000000000,31,82,1.02,8.0,0.27,4,16.32,UPI,2025-02-16,10,Sunday,February,1,0,51,Regular,Sector 18,Noida,7,Individual,Delhi,Two-Wheeler,Ola S1,2
52702,CU03881,V00516,S001,C0005,AC,2025-12-24 12:39:00,2025-12-24 19:36:49.767175853,44,96,42.64,417.8,0.56,1,511.68,Debit Card,2025-12-24,12,Wednesday,December,0,0,52,Regular,Connaught Place,Gurgaon,6,Individual,Gurgaon,SUV,Mahindra XUV400,82
42811,CU04570,V00307,S020,C0129,AC,2025-12-13 18:22:00,2025-12-13 23:32:21.494982441,58,100,29.4,310.4,0.75,4,352.8,UPI,2025-12-13,18,Saturday,December,1,1,42,Regular,Sohna Road,Delhi,7,Fleet,Noida,SUV,Hyundai Ioniq 5,70
46549,CU03939,V00305,S013,C0086,AC,2025-09-27 16:21:00,2025-09-27 20:35:35.644519165,34,92,23.2,254.6,0.85,2,278.4,UPI,2025-09-27,16,Saturday,September,1,0,58,Regular,Indirapuram,Noida,8,Individual,Ghaziabad,Hatchback,MG Comet,40
50945,CU00789,V03379,S005,C0027,DC,2025-06-13 17:09:00,2025-06-13 17:17:00.000000000,41,87,1.84,8.0,0.64,1,29.44,UPI,2025-06-13,17,Friday,June,0,0,46,Regular,Rajouri Garden,Delhi,9,Individual,Noida,Two-Wheeler,Ola S1,4
13515,CU02228,V06084,S001,C0001,DC_FAST,2025-06-19 17:58:00,2025-06-19 18:12:19.952869752,29,70,24.6,14.3,0.64,2,492.0,Credit Card,2025-06-19,17,Thursday,June,0,0,41,Regular,Connaught Place,Gurgaon,6,Fleet,Delhi,Commercial Van,Tata Ace EV,60
46413,CU01096,V04290,S001,C0002,AC,2025-03-21 17:20:00,2025-03-21 20:53:19.249165697,30,72,34.44,213.3,0.53,3,413.28,UPI,2025-03-21,17,Friday,March,0,0,42,Regular,Connaught Place,Gurgaon,6,Individual,Faridabad,SUV,Hyundai Ioniq 5,82
20509,CU00714,V07211,S003,C0014,AC,2025-11-28 07:06:00,2025-11-28 10:11:10.994056662,30,72,29.4,185.2,0.4,5,352.8,Debit Card,2025-11-28,7,Friday,November,0,0,42,Regular,Sector 18,Noida,7,Individual,Ghaziabad,SUV,Mahindra XUV400,70
35889,CU03334,V06148,S015,C0098,DC,2025-11-25 18:22:00,2025-11-25 19:19:46.112746193,33,81,24.0,57.8,0.3,2,384.0,Credit Card,2025-11-25,18,Tuesday,November,0,1,48,Regular,Sector 29,Delhi,8,Individual,Ghaziabad,Sedan,BYD Seal,50
41226,CU03340,V01757,S020,C0128,DC,2025-04-26 18:38:00,2025-04-26 18:46:00.000000000,58,100,1.26,8.0,0.57,1,20.16,Credit Card,2025-04-26,18,Saturday,April,1,1,42,Regular,Sohna Road,Delhi,7,Individual,Gurgaon,Two-Wheeler,Ather 450X,3
67817,CU02913,V02716,S009,C0061,AC,2025-05-04 14:20:00,2025-05-04 14:40:16.792098920,50,100,1.5,20.3,0.71,5,18.0,UPI,2025-05-04,14,Sunday,May,1,0,50,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Noida,Two-Wheeler,Ather 450X,3
55413,CU03732,V04661,S007,C0048,AC,2025-10-28 18:34:00,2025-10-28 21:20:03.436384327,43,100,28.5,166.1,0.43,2,342.0,UPI,2025-10-28,18,Tuesday,October,0,1,57,Regular,MG Road,Delhi,9,Individual,Ghaziabad,Sedan,MG5,50
11123,CU03445,V01112,S014,C0096,DC,2025-08-01 17:24:00,2025-08-01 18:01:09.160858254,31,57,15.6,37.2,0.53,3,249.6,UPI,2025-08-01,17,Friday,August,0,0,26,Regular,Lajpat Nagar,Delhi,6,Individual,Ghaziabad,Commercial Van,Mahindra Treo,60
34952,CU02009,V00983,S004,C0021,AC,2025-10-17 21:45:00,2025-10-18 01:20:28.630715206,49,86,22.2,215.5,0.67,3,266.4,Wallet,2025-10-17,21,Friday,October,0,0,37,Regular,DLF Phase 3,Gurgaon,7,Individual,Ghaziabad,Commercial Van,Tata Ace EV,60
