station_id,date,electricity_consumed_kwh,electricity_cost_inr
S003,2025-01-21,141.61,1203.69
S003,2025-01-22,147.16,1250.86
S003,2025-01-23,86.33,733.8
S003,2025-01-24,261.14,2219.69
S003,2025-01-25,134.93,1146.9
S003,2025-01-26,71.96,611.66
S003,2025-01-27,106.19,902.62
S003,2025-01-28,144.04,1224.34
S003,2025-01-29,58.87,500.4
S003,2025-01-30,194.15,1650.28
S003,2025-01-31,285.8,2429.3
S003,2025-02-01,166.04,1411.34
S003,2025-02-02,131.15,1114.78
S003,2025-02-03,82.94,704.99
S003,2025-02-04,203.85,1732.72
S003,2025-02-05,175.71,1493.54
S003,2025-02-06,156.02,1326.17
S003,2025-02-07,114.06,969.51
S003,2025-02-08,211.56,1798.26
S003,2025-02-09,159.67,1357.2
S003,2025-02-10,167.55,1424.18
S003,2025-02-11,174.29,1481.46
S003,2025-02-12,160.66,1365.61
S003,2025-02-13,45.74,388.79
S003,2025-02-14,91.34,776.39
S003,2025-02-15,157.77,1341.04
S003,2025-02-16,261.95,2226.57
S003,2025-02-17,69.62,591.77
S003,2025-02-18,277.47,2358.5
S003,2025-02-19,258.47,2197.0
S003,2025-02-20,120.86,1027.31
S003,2025-02-21,201.63,1713.86
S003,2025-02-22,156.17,1327.44
S003,2025-02-23,283.85,2412.73
S003,2025-02-24,255.8,2174.3
S003,2025-02-25,203.54,1730.09
S003,2025-02-26,155.58,1322.43
S003,2025-02-27,63.11,536.43
S003,2025-02-28,58.58,497.93
S003,2025-03-01,172.64,1467.44
S003,2025-03-02,245.33,2085.31
S003,2025-03-03,208.68,1773.78
S003,2025-03-04,73.67,626.2
S003,2025-03-05,156.62,1331.27
S003,2025-03-06,297.56,2529.26
S003,2025-03-07,222.69,1892.86
S003,2025-03-08,142.61,1212.19
S003,2025-03-09,205.12,1743.52
S003,2025-03-10,187.86,1596.81
S003,2025-03-11,229.88,1953.98
S003,2025-03-12,285.47,2426.5
S003,2025-03-13,45.61,387.68
S003,2025-03-14,136.69,1161.86
S003,2025-03-15,179.91,1529.24
S003,2025-03-16,113.15,961.78
S003,2025-03-17,198.71,1689.04
S003,2025-03-18,85.33,725.3
S003,2025-03-19,90.29,767.46
S003,2025-03-20,342.17,2908.44
S003,2025-03-21,120.64,1025.44
S003,2025-03-22,57.63,489.86
S003,2025-03-23,178.94,1520.99
S003,2025-03-24,391.2,3325.2
S003,2025-03-25,93.03,790.76
S003,2025-03-26,162.69,1382.86
S003,2025-03-27,232.4,1975.4
S003,2025-03-28,204.36,1737.06
S003,2025-03-29,154.05,1309.43
S003,2025-03-30,97.72,830.62
S003,2025-03-31,208.86,1775.31
S003,2025-04-01,130.14,1106.19
S003,2025-04-02,157.9,1342.15
S003,2025-04-03,146.78,1247.63
S003,2025-04-04,327.91,2787.24
S003,2025-04-05,201.13,1709.6
S003,2025-04-06,196.59,1671.02
S003,2025-04-07,191.61,1628.69
S003,2025-04-08,321.51,2732.84
S003,2025-04-09,127.38,1082.73
S003,2025-04-10,79.99,679.92
S003,2025-04-11,254.66,2164.61
S003,2025-04-12,178.89,1520.56
S003,2025-04-13,242.03,2057.26
S003,2025-04-14,176.95,1504.07
S003,2025-04-15,137.17,1165.94
S003,2025-04-16,111.84,950.64
S003,2025-04-17,238.49,2027.16
S003,2025-04-18,102.88,874.48
S003,2025-04-19,438.91,3730.74
S003,2025-04-20,187.03,1589.76
S003,2025-04-21,286.39,2434.32
S003,2025-04-22,140.5,1194.25
S003,2025-04-23,224.06,1904.51
S003,2025-04-24,132.93,1129.9
S003,2025-04-25,151.24,1285.54
S003,2025-04-26,290.36,2468.06
S003,2025-04-27,227.51,1933.84
S003,2025-04-28,98.35,835.97
S003,2025-04-29,205.43,1746.16
S003,2025-04-30,330.42,2808.57
S003,2025-05-01,179.56,1526.26
S003,2025-05-02,210.76,1791.46
S003,2025-05-03,380.43,3233.66
S003,2025-05-04,213.49,1814.66
S003,2025-05-05,385.76,3278.96
S003,2025-05-06,257.48,2188.58
S003,2025-05-07,149.8,1273.3
S003,2025-05-08,315.63,2682.86
S003,2025-05-09,257.92,2192.32
S003,2025-05-10,205.93,1750.4
S003,2025-05-11,202.96,1725.16
S003,2025-05-12,152.56,1296.76
S003,2025-05-13,250.17,2126.44
S003,2025-05-14,339.57,2886.34
S003,2025-05-15,166.74,1417.29
S003,2025-05-16,254.59,2164.02
S003,2025-05-17,276.98,2354.33
S003,2025-05-18,257.0,2184.5
S003,2025-05-19,141.83,1205.56
S003,2025-05-20,293.46,2494.41
S003,2025-05-21,105.38,895.73
S003,2025-05-22,250.0,2125.0
S003,2025-05-23,127.89,1087.06
S003,2025-05-24,263.4,2238.9
S003,2025-05-25,331.92,2821.32
S003,2025-05-26,69.74,592.79
S003,2025-05-27,249.44,2120.24
S003,2025-05-28,69.54,591.09
S003,2025-05-29,109.49,930.66
S003,2025-05-30,155.57,1322.34
S003,2025-05-31,173.8,1477.3
S003,2025-06-01,332.03,2822.25
S003,2025-06-02,242.82,2063.97
S003,2025-06-03,208.25,1770.12
S003,2025-06-04,171.36,1456.56
S003,2025-06-05,261.86,2225.81
S003,2025-06-06,89.33,759.3
S003,2025-06-07,206.39,1754.31
S003,2025-06-08,266.88,2268.48
S003,2025-06-09,146.79,1247.71
S003,2025-06-10,263.65,2241.02
S003,2025-06-11,186.45,1584.82
S003,2025-06-12,303.79,2582.22
S003,2025-06-13,453.99,3858.92
S003,2025-06-14,336.86,2863.31
S003,2025-06-15,39.66,337.11
S003,2025-06-16,193.17,1641.94
S003,2025-06-17,347.05,2949.92
S003,2025-06-18,244.97,2082.24
S003,2025-06-19,275.99,2345.92
S003,2025-06-20,311.58,2648.43
S003,2025-06-21,122.86,1044.31
S003,2025-06-22,187.42,1593.07
S003,2025-06-23,336.18,2857.53
S003,2025-06-24,416.12,3537.02
S003,2025-06-25,108.84,925.14
S003,2025-06-26,134.72,1145.12
S003,2025-06-27,240.76,2046.46
S003,2025-06-28,164.98,1402.33
S003,2025-06-29,242.19,2058.61
S003,2025-06-30,70.27,597.29
S003,2025-07-01,117.81,1001.38
S003,2025-07-02,231.67,1969.2
S003,2025-07-03,146.83,1248.06
S003,2025-07-04,172.44,1465.74
S003,2025-07-05,213.91,1818.24
S003,2025-07-06,115.6,982.6
S003,2025-07-07,85.15,723.78
S003,2025-07-08,372.63,3167.36
S003,2025-07-09,317.44,2698.24
S003,2025-07-10,375.19,3189.12
S003,2025-07-11,122.75,1043.38
S003,2025-07-12,104.43,887.66
S003,2025-07-13,272.77,2318.54
S003,2025-07-14,253.87,2157.9
S003,2025-07-15,282.46,2400.91
S003,2025-07-16,317.51,2698.84
S003,2025-07-17,331.67,2819.2
S003,2025-07-18,202.82,1723.97
S003,2025-07-19,344.34,2926.89
S003,2025-07-20,267.51,2273.84
S003,2025-07-21,206.96,1759.16
S003,2025-07-22,311.59,2648.52
S003,2025-07-23,205.78,1749.13
S003,2025-07-24,338.94,2880.99
S003,2025-07-25,174.29,1481.46
S003,2025-07-26,104.39,887.32
S003,2025-07-27,271.83,2310.55
S003,2025-07-28,154.16,1310.36
S003,2025-07-29,347.42,2953.07
S003,2025-07-30,371.91,3161.24
S003,2025-07-31,207.09,1760.26
S003,2025-08-01,206.75,1757.38
S003,2025-08-02,267.03,2269.75
S003,2025-08-03,333.63,2835.86
S003,2025-08-04,388.32,3300.72
S003,2025-08-05,481.23,4090.46
S003,2025-08-06,328.53,2792.5
S003,2025-08-07,295.82,2514.47
S003,2025-08-08,525.21,4464.28
S003,2025-08-09,379.69,3227.36
S003,2025-08-10,149.61,1271.69
S003,2025-08-11,207.88,1766.98
S003,2025-08-12,503.42,4279.07
S003,2025-08-13,141.28,1200.88
S003,2025-08-14,325.52,2766.92
S003,2025-08-15,216.13,1837.1
S003,2025-08-16,283.56,2410.26
S003,2025-08-17,177.71,1510.54
S003,2025-08-18,148.51,1262.34
S003,2025-08-19,321.64,2733.94
S003,2025-08-20,367.72,3125.62
S003,2025-08-21,149.45,1270.32
S003,2025-08-22,302.58,2571.93
S003,2025-08-23,281.48,2392.58
S003,2025-08-24,376.66,3201.61
S003,2025-08-25,349.9,2974.15
S003,2025-08-26,300.47,2554.0
S003,2025-08-27,136.1,1156.85
S003,2025-08-28,334.84,2846.14
S003,2025-08-29,258.62,2198.27
S003,2025-08-30,150.87,1282.4
S003,2025-08-31,303.54,2580.09
S003,2025-09-01,158.59,1348.02
S003,2025-09-02,376.56,3200.76
S003,2025-09-03,236.34,2008.89
S003,2025-09-04,148.82,1264.97
S003,2025-09-05,261.19,2220.11
S003,2025-09-06,493.16,4191.86
S003,2025-09-07,315.54,2682.09
S003,2025-09-08,240.24,2042.04
S003,2025-09-09,293.09,2491.26
S003,2025-09-10,244.73,2080.2
S003,2025-09-11,407.69,3465.36
S003,2025-09-12,429.72,3652.62
S003,2025-09-13,222.15,1888.28
S003,2025-09-14,282.75,2403.38
S003,2025-09-15,114.72,975.12
S003,2025-09-16,275.73,2343.7
S003,2025-09-17,413.15,3511.77
S003,2025-09-18,333.76,2836.96
S003,2025-09-19,186.09,1581.76
S003,2025-09-20,365.59,3107.52
S003,2025-09-21,307.14,2610.69
S003,2025-09-22,163.35,1388.48
S003,2025-09-23,422.93,3594.9
S003,2025-09-24,106.37,904.14
S003,2025-09-25,374.18,3180.53
S003,2025-09-26,439.77,3738.04
S003,2025-09-27,247.6,2104.6
S003,2025-09-28,549.12,4667.52
S003,2025-09-29,320.13,2721.1
S003,2025-09-30,281.56,2393.26
S003,2025-10-01,454.96,3867.16
S003,2025-10-02,283.82,2412.47
S003,2025-10-03,223.13,1896.6
S003,2025-10-04,335.41,2850.98
S003,2025-10-05,186.98,1589.33
S003,2025-10-06,378.1,3213.85
S003,2025-10-07,367.86,3126.81
S003,2025-10-08,232.09,1972.76
S003,2025-10-09,336.48,2860.08
S003,2025-10-10,493.32,4193.22
S003,2025-10-11,227.46,1933.41
S003,2025-10-12,219.91,1869.24
S003,2025-10-13,362.93,3084.9
S003,2025-10-14,375.44,3191.24
S003,2025-10-15,347.54,2954.09
S003,2025-10-16,443.52,3769.92
S003,2025-10-17,280.11,2380.94
S003,2025-10-18,69.64,591.94
S003,2025-10-19,220.42,1873.57
S003,2025-10-20,254.1,2159.85
S003,2025-10-21,545.84,4639.64
S003,2025-10-22,400.19,3401.62
S003,2025-10-23,309.45,2630.32
S003,2025-10-24,266.25,2263.12
S003,2025-10-25,360.01,3060.08
S003,2025-10-26,414.15,3520.27
S003,2025-10-27,226.16,1922.36
S003,2025-10-28,279.8,2378.3
S003,2025-10-29,390.07,3315.6
S003,2025-10-30,441.37,3751.64
S003,2025-10-31,461.01,3918.58
S003,2025-11-01,463.16,3936.86
S003,2025-11-02,315.84,2684.64
S003,2025-11-03,485.26,4124.71
S003,2025-11-04,276.93,2353.91
S003,2025-11-05,448.83,3815.06
S003,2025-11-06,452.48,3846.08
S003,2025-11-07,196.22,1667.87
S003,2025-11-08,276.13,2347.1
S003,2025-11-09,503.12,4276.52
S003,2025-11-10,371.39,3156.82
S003,2025-11-11,389.55,3311.18
S003,2025-11-12,338.97,2881.25
S003,2025-11-13,229.33,1949.3
S003,2025-11-14,468.22,3979.87
S003,2025-11-15,259.78,2208.13
S003,2025-11-16,173.5,1474.75
S003,2025-11-17,244.52,2078.42
S003,2025-11-18,275.27,2339.8
S003,2025-11-19,197.42,1678.07
S003,2025-11-20,177.17,1505.94
S003,2025-11-21,497.48,4228.58
S003,2025-11-22,326.75,2777.38
S003,2025-11-23,176.4,1499.4
S003,2025-11-24,285.61,2427.68
S003,2025-11-25,305.95,2600.57
S003,2025-11-26,144.8,1230.8
S003,2025-11-27,386.01,3281.08
S003,2025-11-28,383.67,3261.2
S003,2025-11-29,259.9,2209.15
S003,2025-11-30,450.39,3828.32
S003,2025-12-01,399.7,3397.45
S003,2025-12-02,459.92,3909.32
S003,2025-12-03,123.58,1050.43
S003,2025-12-04,348.63,2963.36
S003,2025-12-05,322.42,2740.57
S003,2025-12-06,229.72,1952.62
S003,2025-12-07,200.75,1706.38
S003,2025-12-08,558.49,4747.16
S003,2025-12-09,341.45,2902.32
S003,2025-12-10,208.64,1773.44
S003,2025-12-11,334.72,2845.12
S003,2025-12-12,241.58,2053.43
S003,2025-12-13,656.47,5580.0
S003,2025-12-14,307.01,2609.58
S003,2025-12-15,402.36,3420.06
S003,2025-12-16,293.76,2496.96
S003,2025-12-17,249.59,2121.52
S003,2025-12-18,252.94,2149.99
S003,2025-12-19,195.02,1657.67
S003,2025-12-20,212.37,1805.14
S003,2025-12-21,429.99,3654.92
S003,2025-12-22,562.43,4780.66
S003,2025-12-23,151.27,1285.8
S003,2025-12-24,277.8,2361.3
S003,2025-12-25,390.6,3320.1
S003,2025-12-26,189.02,1606.67
S003,2025-12-27,387.89,3297.06
S003,2025-12-28,529.18,4498.03
S003,2025-12-29,447.91,3807.24
S003,2025-12-30,358.18,3044.53
S003,2025-12-31,381.47,3242.5
S004,2025-01-01,179.28,1523.88
S004,2025-01-02,122.03,1037.26
S004,2025-01-03,254.73,2165.2
S004,2025-01-04,128.92,1095.82
S004,2025-01-05,122.58,1041.93
S004,2025-01-06,67.61,574.68
S004,2025-01-07,1.24,10.54
S004,2025-01-08,32.3,274.55
S004,2025-01-09,241.68,2054.28
S004,2025-01-10,20.5,174.25
S004,2025-01-11,110.13,936.1
S004,2025-01-12,136.54,1160.59
S004,2025-01-13,178.38,1516.23
S004,2025-01-14,373.43,3174.16
S004,2025-01-15,133.44,1134.24
S004,2025-01-16,85.62,727.77
S004,2025-01-17,121.59,1033.52
S004,2025-01-18,118.26,1005.21
S004,2025-01-19,50.31,427.64
S004,2025-01-20,237.28,2016.88
S004,2025-01-21,103.77,882.04
S004,2025-01-22,72.06,612.51
S004,2025-01-23,23.01,195.58
S004,2025-01-24,50.07,425.6
S004,2025-01-25,138.43,1176.66
S004,2025-01-26,81.97,696.74
S004,2025-01-27,226.22,1922.87
S004,2025-01-28,81.8,695.3
S004,2025-01-29,58.07,493.6
S004,2025-01-30,201.57,1713.34
S004,2025-01-31,207.86,1766.81
S004,2025-02-01,191.47,1627.5
S004,2025-02-02,129.8,1103.3
S004,2025-02-03,85.13,723.6
S004,2025-02-04,157.77,1341.04
S004,2025-02-05,113.64,965.94
S004,2025-02-06,216.59,1841.02
S004,2025-02-07,105.58,897.43
S004,2025-02-08,120.98,1028.33
S004,2025-02-09,76.27,648.29
S004,2025-02-10,188.46,1601.91
S004,2025-02-11,234.89,1996.56
S004,2025-02-12,123.09,1046.27
S004,2025-02-13,212.75,1808.38
S004,2025-02-14,112.51,956.34
S004,2025-02-15,27.52,233.92
S004,2025-02-16,70.99,603.42
S004,2025-02-17,100.01,850.08
S004,2025-02-18,115.76,983.96
S004,2025-02-19,213.05,1810.93
S004,2025-02-20,121.38,1031.73
S004,2025-02-21,91.45,777.32
S004,2025-02-22,96.89,823.56
S004,2025-02-23,162.34,1379.89
S004,2025-02-24,156.76,1332.46
S004,2025-02-25,131.82,1120.47
S004,2025-02-26,11.7,99.45
S004,2025-02-27,145.33,1235.3
S004,2025-02-28,76.67,651.7
S004,2025-03-01,228.34,1940.89
S004,2025-03-02,253.92,2158.32
S004,2025-03-03,145.53,1237.01
S004,2025-03-04,191.18,1625.03
S004,2025-03-05,49.51,420.84
S004,2025-03-06,186.03,1581.26
S004,2025-03-07,213.4,1813.9
S004,2025-03-08,126.62,1076.27
S004,2025-03-09,148.08,1258.68
S004,2025-03-10,52.88,449.48
S004,2025-03-11,319.6,2716.6
S004,2025-03-12,136.52,1160.42
S004,2025-03-13,102.33,869.8
S004,2025-03-14,132.57,1126.84
S004,2025-03-15,186.92,1588.82
S004,2025-03-16,144.11,1224.94
S004,2025-03-17,109.16,927.86
S004,2025-03-18,67.19,571.12
S004,2025-03-19,257.49,2188.66
S004,2025-03-20,225.44,1916.24
S004,2025-03-21,64.0,544.0
S004,2025-03-22,201.78,1715.13
S004,2025-03-23,245.12,2083.52
S004,2025-03-24,154.0,1309.0
S004,2025-03-25,167.07,1420.1
S004,2025-03-26,232.05,1972.43
S004,2025-03-27,135.36,1150.56
S004,2025-03-28,204.9,1741.65
S004,2025-03-29,275.05,2337.93
S004,2025-03-30,202.34,1719.89
S004,2025-03-31,141.09,1199.27
S004,2025-04-01,59.62,506.77
S004,2025-04-02,107.97,917.74
S004,2025-04-03,146.26,1243.21
S004,2025-04-04,409.87,3483.9
S004,2025-04-05,212.11,1802.94
S004,2025-04-06,122.51,1041.34
S004,2025-04-07,317.39,2697.82
S004,2025-04-08,153.93,1308.4
S004,2025-04-09,160.71,1366.04
S004,2025-04-10,112.3,954.55
S004,2025-04-11,209.26,1778.71
S004,2025-04-12,201.1,1709.35
S004,2025-04-13,306.61,2606.18
S004,2025-04-14,108.65,923.53
S004,2025-04-15,130.08,1105.68
S004,2025-04-16,183.92,1563.32
S004,2025-04-17,180.69,1535.86
S004,2025-04-18,134.03,1139.26
S004,2025-04-19,99.85,848.72
S004,2025-04-20,211.1,1794.35
S004,2025-04-21,187.44,1593.24
S004,2025-04-22,148.65,1263.53
S004,2025-04-23,128.37,1091.14
S004,2025-04-24,192.66,1637.61
S004,2025-04-25,126.42,1074.57
S004,2025-04-26,358.95,3051.08
S004,2025-04-27,353.78,3007.13
S004,2025-04-28,316.3,2688.55
S004,2025-04-29,28.45,241.82
S004,2025-04-30,244.11,2074.94
S004,2025-05-01,113.6,965.6
S004,2025-05-02,292.69,2487.86
S004,2025-05-03,277.48,2358.58
S004,2025-05-04,258.46,2196.91
S004,2025-05-05,226.66,1926.61
S004,2025-05-06,203.94,1733.49
S004,2025-05-07,149.98,1274.83
S004,2025-05-08,270.51,2299.34
S004,2025-05-09,284.74,2420.29
S004,2025-05-10,23.07,196.1
S004,2025-05-11,253.45,2154.32
S004,2025-05-12,364.93,3101.9
S004,2025-05-13,177.33,1507.3
S004,2025-05-14,189.96,1614.66
S004,2025-05-15,326.05,2771.42
S004,2025-05-16,140.7,1195.95
S004,2025-05-17,52.14,443.19
S004,2025-05-18,274.21,2330.78
S004,2025-05-19,163.84,1392.64
S004,2025-05-20,136.12,1157.02
S004,2025-05-21,196.15,1667.28
S004,2025-05-22,274.78,2335.63
S004,2025-05-23,134.3,1141.55
S004,2025-05-24,385.75,3278.88
S004,2025-05-25,100.48,854.08
S004,2025-05-26,205.65,1748.02
S004,2025-05-27,207.88,1766.98
S004,2025-05-28,141.15,1199.78
S004,2025-05-29,160.69,1365.86
S004,2025-05-30,219.07,1862.1
S004,2025-05-31,266.31,2263.64
S004,2025-06-01,51.72,439.62
S004,2025-06-02,277.47,2358.5
S004,2025-06-03,210.33,1787.8
S004,2025-06-04,301.07,2559.09
S004,2025-06-05,317.0,2694.5
S004,2025-06-06,142.08,1207.68
S004,2025-06-07,265.97,2260.75
S004,2025-06-08,165.88,1409.98
S004,2025-06-09,135.84,1154.64
S004,2025-06-10,278.79,2369.72
S004,2025-06-11,354.28,3011.38
S004,2025-06-12,139.49,1185.66
S004,2025-06-13,158.54,1347.59
S004,2025-06-14,130.43,1108.66
S004,2025-06-15,209.74,1782.79
S004,2025-06-16,260.81,2216.89
S004,2025-06-17,276.97,2354.25
S004,2025-06-18,253.93,2158.41
S004,2025-06-19,232.19,1973.62
S004,2025-06-20,281.4,2391.9
S004,2025-06-21,196.91,1673.74
S004,2025-06-22,301.69,2564.36
S004,2025-06-23,135.48,1151.58
S004,2025-06-24,264.9,2251.65
S004,2025-06-25,186.73,1587.2
S004,2025-06-26,128.25,1090.12
S004,2025-06-27,166.54,1415.59
S004,2025-06-28,270.71,2301.04
S004,2025-06-29,47.66,405.11
S004,2025-06-30,40.43,343.66
S004,2025-07-01,114.05,969.42
S004,2025-07-02,115.72,983.62
S004,2025-07-03,275.34,2340.39
S004,2025-07-04,180.06,1530.51
S004,2025-07-05,225.13,1913.6
S004,2025-07-06,195.23,1659.46
S004,2025-07-07,413.56,3515.26
S004,2025-07-08,228.46,1941.91
S004,2025-07-09,398.18,3384.53
S004,2025-07-10,177.5,1508.75
S004,2025-07-11,444.92,3781.82
S004,2025-07-12,99.14,842.69
S004,2025-07-13,155.63,1322.86
S004,2025-07-14,315.46,2681.41
S004,2025-07-15,164.33,1396.8
S004,2025-07-16,184.54,1568.59
S004,2025-07-17,213.04,1810.84
S004,2025-07-18,117.82,1001.47
S004,2025-07-19,290.53,2469.5
S004,2025-07-20,331.75,2819.88
S004,2025-07-21,216.77,1842.54
S004,2025-07-22,177.98,1512.83
S004,2025-07-23,249.39,2119.82
S004,2025-07-24,178.04,1513.34
S004,2025-07-25,124.77,1060.54
S004,2025-07-26,122.99,1045.42
S004,2025-07-27,399.9,3399.15
S004,2025-07-28,165.59,1407.52
S004,2025-07-29,269.68,2292.28
S004,2025-07-30,153.79,1307.21
S004,2025-07-31,163.41,1388.98
S004,2025-08-01,155.55,1322.18
S004,2025-08-02,182.68,1552.78
S004,2025-08-03,232.68,1977.78
S004,2025-08-04,214.68,1824.78
S004,2025-08-05,216.82,1842.97
S004,2025-08-06,99.85,848.72
S004,2025-08-07,423.38,3598.73
S004,2025-08-08,384.72,3270.12
S004,2025-08-09,236.96,2014.16
S004,2025-08-10,455.28,3869.88
S004,2025-08-11,166.5,1415.25
S004,2025-08-12,132.29,1124.46
S004,2025-08-13,83.3,708.05
S004,2025-08-14,336.08,2856.68
S004,2025-08-15,344.11,2924.94
S004,2025-08-16,154.22,1310.87
S004,2025-08-17,154.12,1310.02
S004,2025-08-18,236.34,2008.89
S004,2025-08-19,238.27,2025.3
S004,2025-08-20,338.53,2877.5
S004,2025-08-21,214.18,1820.53
S004,2025-08-22,381.96,3246.66
S004,2025-08-23,117.67,1000.2
S004,2025-08-24,240.49,2044.16
S004,2025-08-25,313.35,2663.48
S004,2025-08-26,221.83,1885.56
S004,2025-08-27,356.66,3031.61
S004,2025-08-28,218.03,1853.26
S004,2025-08-29,178.97,1521.24
S004,2025-08-30,396.81,3372.88
S004,2025-08-31,142.43,1210.66
S004,2025-09-01,361.64,3073.94
S004,2025-09-02,192.91,1639.74
S004,2025-09-03,351.49,2987.66
S004,2025-09-04,146.69,1246.86
S004,2025-09-05,169.21,1438.28
S004,2025-09-06,98.85,840.22
S004,2025-09-07,323.82,2752.47
S004,2025-09-08,168.59,1433.02
S004,2025-09-09,182.79,1553.72
S004,2025-09-10,189.05,1606.93
S004,2025-09-11,295.35,2510.48
S004,2025-09-12,247.54,2104.09
S004,2025-09-13,340.67,2895.7
S004,2025-09-14,288.3,2450.55
S004,2025-09-15,200.99,1708.42
S004,2025-09-16,317.33,2697.3
S004,2025-09-17,332.59,2827.02
S004,2025-09-18,208.07,1768.6
S004,2025-09-19,192.89,1639.56
S004,2025-09-20,215.06,1828.01
S004,2025-09-21,166.91,1418.74
S004,2025-09-22,267.29,2271.96
S004,2025-09-23,310.35,2637.98
S004,2025-09-24,275.34,2340.39
S004,2025-09-25,201.97,1716.74
S004,2025-09-26,95.05,807.92
S004,2025-09-27,213.22,1812.37
S004,2025-09-28,261.83,2225.55
S004,2025-09-29,242.44,2060.74
S004,2025-09-30,228.4,1941.4
S004,2025-10-01,260.23,2211.96
S004,2025-10-02,322.67,2742.7
S004,2025-10-03,140.5,1194.25
S004,2025-10-04,307.59,2614.52
S004,2025-10-05,410.11,3485.94
S004,2025-10-06,213.46,1814.41
S004,2025-10-07,177.63,1509.86
S004,2025-10-08,402.38,3420.23
S004,2025-10-09,240.28,2042.38
S004,2025-10-10,345.23,2934.46
S004,2025-10-11,203.35,1728.48
S004,2025-10-12,502.91,4274.74
S004,2025-10-13,168.74,1434.29
S004,2025-10-14,165.97,1410.74
S004,2025-10-15,468.66,3983.61
S004,2025-10-16,229.87,1953.9
S004,2025-10-17,340.66,2895.61
S004,2025-10-18,454.06,3859.51
S004,2025-10-19,271.98,2311.83
S004,2025-10-20,202.16,1718.36
S004,2025-10-21,279.17,2372.95
S004,2025-10-22,252.34,2144.89
S004,2025-10-23,176.58,1500.93
S004,2025-10-24,198.18,1684.53
S004,2025-10-25,165.28,1404.88
S004,2025-10-26,312.5,2656.25
S004,2025-10-27,276.27,2348.3
S004,2025-10-28,161.22,1370.37
S004,2025-10-29,193.9,1648.15
S004,2025-10-30,294.8,2505.8
S004,2025-10-31,394.64,3354.44
S004,2025-11-01,244.57,2078.84
S004,2025-11-02,176.28,1498.38
S004,2025-11-03,396.62,3371.27
S004,2025-11-04,316.98,2694.33
S004,2025-11-05,398.29,3385.46
S004,2025-11-06,320.38,2723.23
S004,2025-11-07,322.42,2740.57
S004,2025-11-08,356.53,3030.5
S004,2025-11-09,215.19,1829.12
S004,2025-11-10,244.76,2080.46
S004,2025-11-11,322.11,2737.94
S004,2025-11-12,220.78,1876.63
S004,2025-11-13,135.88,1154.98
S004,2025-11-14,365.32,3105.22
S004,2025-11-15,240.85,2047.22
S004,2025-11-16,327.92,2787.32
S004,2025-11-17,201.12,1709.52
S004,2025-11-18,332.1,2822.85
S004,2025-11-19,107.39,912.82
S004,2025-11-20,283.31,2408.14
S004,2025-11-21,324.89,2761.56
S004,2025-11-22,129.8,1103.3
S004,2025-11-23,279.11,2372.44
S004,2025-11-24,190.42,1618.57
S004,2025-11-25,264.6,2249.1
S004,2025-11-26,275.94,2345.49
S004,2025-11-27,250.0,2125.0
S004,2025-11-28,288.7,2453.95
S004,2025-11-29,178.05,1513.43
S004,2025-11-30,129.98,1104.83
S004,2025-12-01,289.73,2462.7
S004,2025-12-02,264.01,2244.08
S004,2025-12-03,489.55,4161.18
S004,2025-12-04,278.44,2366.74
S004,2025-12-05,242.72,2063.12
S004,2025-12-06,259.33,2204.3
S004,2025-12-07,200.74,1706.29
S004,2025-12-08,95.13,808.6
S004,2025-12-09,252.12,2143.02
S004,2025-12-10,359.32,3054.22
S004,2025-12-11,243.58,2070.43
S004,2025-12-12,140.24,1192.04
S004,2025-12-13,140.99,1198.42
S004,2025-12-14,165.2,1404.2
S004,2025-12-15,251.26,2135.71
S004,2025-12-16,264.29,2246.46
S004,2025-12-17,336.16,2857.36
S004,2025-12-18,349.5,2970.75
S004,2025-12-19,407.33,3462.3
S004,2025-12-20,389.06,3307.01
S004,2025-12-21,319.39,2714.82
S004,2025-12-22,161.43,1372.16
S004,2025-12-23,344.8,2930.8
S004,2025-12-24,199.68,1697.28
S004,2025-12-25,473.27,4022.8
S004,2025-12-26,335.88,2854.98
S004,2025-12-27,505.9,4300.15
S004,2025-12-28,291.1,2474.35
S004,2025-12-29,180.74,1536.29
S004,2025-12-30,446.53,3795.5
S004,2025-12-31,362.84,3084.14
S005,2025-01-01,158.8,1349.8
S005,2025-01-02,150.7,1280.95
S005,2025-01-03,228.78,1944.63
S005,2025-01-04,88.1,748.85
S005,2025-01-05,202.22,1718.87
S005,2025-01-06,13.16,111.86
S005,2025-01-07,170.6,1450.1
S005,2025-01-08,151.35,1286.47
S005,2025-01-09,152.47,1295.99
S005,2025-01-10,115.68,983.28
S005,2025-01-11,66.32,563.72
S005,2025-01-12,136.57,1160.84
S005,2025-01-13,92.5,786.25
S005,2025-01-14,108.66,923.61
S005,2025-01-15,85.19,724.12
S005,2025-01-16,236.69,2011.86
S005,2025-01-17,107.97,917.74
S005,2025-01-18,354.87,3016.4
S005,2025-01-19,140.66,1195.61
S005,2025-01-20,166.22,1412.87
S005,2025-01-21,158.63,1348.36
S005,2025-01-22,100.89,857.56
S005,2025-01-23,60.91,517.74
S005,2025-01-24,188.45,1601.82
