queue_id,station_id,date,hour,vehicles_waiting,avg_wait_time_minutes
697,S001,2025-08-11,0,3,16.3
698,S001,2025-08-11,3,1,7.2
699,S001,2025-08-11,6,1,16.1
700,S001,2025-08-11,9,8,35.0
701,S001,2025-08-11,12,4,10.9
702,S001,2025-08-11,15,3,20.1
703,S001,2025-08-11,18,5,31.5
704,S001,2025-08-11,21,4,14.7
705,S001,2025-04-05,0,0,14.2
706,S001,2025-04-05,3,0,8.4
707,S001,2025-04-05,6,1,15.0
708,S001,2025-04-05,9,9,25.2
709,S001,2025-04-05,12,3,16.9
710,S001,2025-04-05,15,2,25.1
711,S001,2025-04-05,18,9,28.8
712,S001,2025-04-05,21,1,15.7
713,S001,2025-04-30,0,0,6.1
714,S001,2025-04-30,3,1,9.6
715,S001,2025-04-30,6,3,15.1
716,S001,2025-04-30,9,1,26.8
717,S001,2025-04-30,12,5,18.8
718,S001,2025-04-30,15,3,21.2
719,S001,2025-04-30,18,13,32.1
720,S001,2025-04-30,21,1,15.8
721,S001,2025-12-04,0,1,1.7
722,S001,2025-12-04,3,0,5.4
723,S001,2025-12-04,6,2,9.9
724,S001,2025-12-04,9,8,29.7
725,S001,2025-12-04,12,4,15.6
726,S001,2025-12-04,15,7,19.5
727,S001,2025-12-04,18,5,23.7
728,S001,2025-12-04,21,1,20.6
729,S001,2025-06-20,0,0,3.6
730,S001,2025-06-20,3,0,9.7
731,S001,2025-06-20,6,2,13.6
732,S001,2025-06-20,9,6,25.3
733,S001,2025-06-20,12,1,16.1
734,S001,2025-06-20,15,4,27.6
735,S001,2025-06-20,18,2,30.3
736,S001,2025-06-20,21,1,15.8
737,S001,2025-11-24,0,0,6.1
738,S001,2025-11-24,3,0,10.2
739,S001,2025-11-24,6,4,16.5
740,S001,2025-11-24,9,5,23.2
741,S001,2025-11-24,12,3,7.1
742,S001,2025-11-24,15,6,17.0
743,S001,2025-11-24,18,9,37.1
744,S001,2025-11-24,21,0,14.6
745,S001,2025-11-11,0,0,1.9
746,S001,2025-11-11,3,0,10.9
747,S001,2025-11-11,6,0,18.4
748,S001,2025-11-11,9,8,24.0
749,S001,2025-11-11,12,4,19.4
750,S001,2025-11-11,15,3,16.6
751,S001,2025-11-11,18,11,33.4
752,S001,2025-11-11,21,1,31.2
753,S001,2025-03-07,0,0,1.8
754,S001,2025-03-07,3,0,4.7
755,S001,2025-03-07,6,2,19.8
756,S001,2025-03-07,9,3,26.1
757,S001,2025-03-07,12,1,21.9
758,S001,2025-03-07,15,3,19.8
759,S001,2025-03-07,18,10,32.4
760,S001,2025-03-07,21,6,9.6
761,S001,2025-06-27,0,0,13.7
762,S001,2025-06-27,3,0,9.5
763,S001,2025-06-27,6,1,13.7
764,S001,2025-06-27,9,5,20.8
765,S001,2025-06-27,12,2,19.5
766,S001,2025-06-27,15,4,23.6
767,S001,2025-06-27,18,5,32.5
768,S001,2025-06-27,21,3,16.2
769,S001,2025-05-13,0,0,6.1
770,S001,2025-05-13,3,0,10.0
771,S001,2025-05-13,6,2,16.4
772,S001,2025-05-13,9,14,30.6
773,S001,2025-05-13,12,2,14.4
774,S001,2025-05-13,15,4,18.5
775,S001,2025-05-13,18,6,29.3
776,S001,2025-05-13,21,3,10.5
777,S001,2025-11-21,0,0,3.8
778,S001,2025-11-21,3,1,10.2
779,S001,2025-11-21,6,4,5.6
780,S001,2025-11-21,9,6,28.3
781,S001,2025-11-21,12,3,25.8
782,S001,2025-11-21,15,6,18.5
783,S001,2025-11-21,18,7,33.3
784,S001,2025-11-21,21,2,18.4
785,S001,2025-05-08,0,1,5.7
786,S001,2025-05-08,3,0,13.6
787,S001,2025-05-08,6,2,10.9
788,S001,2025-05-08,9,7,26.0
789,S001,2025-05-08,12,1,16.5
790,S001,2025-05-08,15,3,14.6
791,S001,2025-05-08,18,5,29.0
792,S001,2025-05-08,21,1,10.4
793,S001,2025-09-05,0,0,9.4
794,S001,2025-09-05,3,0,4.2
795,S001,2025-09-05,6,0,15.8
796,S001,2025-09-05,9,6,34.4
797,S001,2025-09-05,12,3,19.7
798,S001,2025-09-05,15,3,26.2
799,S001,2025-09-05,18,7,31.5
800,S001,2025-09-05,21,3,19.2
801,S001,2025-12-20,0,0,15.7
802,S001,2025-12-20,3,0,6.4
803,S001,2025-12-20,6,4,12.8
804,S001,2025-12-20,9,4,27.8
805,S001,2025-12-20,12,1,24.1
806,S001,2025-12-20,15,4,23.3
807,S001,2025-12-20,18,8,37.4
808,S001,2025-12-20,21,2,24.0
809,S001,2025-12-15,0,2,4.4
810,S001,2025-12-15,3,1,7.0
811,S001,2025-12-15,6,3,18.3
812,S001,2025-12-15,9,5,27.4
813,S001,2025-12-15,12,3,14.7
814,S001,2025-12-15,15,3,23.1
815,S001,2025-12-15,18,7,34.2
816,S001,2025-12-15,21,6,15.0
817,S001,2025-04-16,0,0,1.8
818,S001,2025-04-16,3,1,0.0
819,S001,2025-04-16,6,3,16.5
820,S001,2025-04-16,9,1,23.7
821,S001,2025-04-16,12,5,14.1
822,S001,2025-04-16,15,5,14.3
823,S001,2025-04-16,18,2,27.2
824,S001,2025-04-16,21,3,13.2
825,S001,2025-02-04,0,1,13.9
826,S001,2025-02-04,3,0,10.7
827,S001,2025-02-04,6,3,13.4
828,S001,2025-02-04,9,3,24.9
829,S001,2025-02-04,12,0,16.2
830,S001,2025-02-04,15,4,21.4
831,S001,2025-02-04,18,10,34.4
832,S001,2025-02-04,21,2,18.2
833,S001,2025-05-17,0,0,2.3
834,S001,2025-05-17,3,1,6.5
835,S001,2025-05-17,6,3,14.7
836,S001,2025-05-17,9,8,30.9
837,S001,2025-05-17,12,3,20.8
838,S001,2025-05-17,15,2,20.6
839,S001,2025-05-17,18,7,30.0
840,S001,2025-05-17,21,2,16.6
841,S001,2025-08-17,0,2,9.8
842,S001,2025-08-17,3,0,9.1
843,S001,2025-08-17,6,1,15.1
844,S001,2025-08-17,9,6,27.3
845,S001,2025-08-17,12,5,27.1
846,S001,2025-08-17,15,5,24.2
847,S001,2025-08-17,18,3,36.7
848,S001,2025-08-17,21,5,21.4
849,S001,2025-02-21,0,0,4.9
850,S001,2025-02-21,3,3,4.4
851,S001,2025-02-21,6,4,16.4
852,S001,2025-02-21,9,3,22.7
853,S001,2025-02-21,12,1,22.2
854,S001,2025-02-21,15,3,22.4
855,S001,2025-02-21,18,5,30.2
856,S001,2025-02-21,21,6,15.4
857,S001,2025-09-04,0,1,11.0
858,S001,2025-09-04,3,0,4.7
859,S001,2025-09-04,6,4,23.2
860,S001,2025-09-04,9,4,26.0
861,S001,2025-09-04,12,5,18.2
862,S001,2025-09-04,15,6,20.1
863,S001,2025-09-04,18,3,32.8
864,S001,2025-09-04,21,5,17.7
865,S001,2025-09-19,0,1,8.0
866,S001,2025-09-19,3,0,13.2
867,S001,2025-09-19,6,2,14.8
868,S001,2025-09-19,9,8,34.0
869,S001,2025-09-19,12,5,22.3
870,S001,2025-09-19,15,5,21.2
871,S001,2025-09-19,18,3,24.5
872,S001,2025-09-19,21,7,10.1
873,S001,2025-07-22,0,1,13.3
874,S001,2025-07-22,3,0,7.8
875,S001,2025-07-22,6,0,8.4
876,S001,2025-07-22,9,6,25.5
877,S001,2025-07-22,12,3,16.0
878,S001,2025-07-22,15,3,15.6
879,S001,2025-07-22,18,10,23.0
880,S001,2025-07-22,21,3,23.9
881,S001,2025-10-11,0,0,4.4
882,S001,2025-10-11,3,0,16.5
883,S001,2025-10-11,6,2,17.8
884,S001,2025-10-11,9,13,29.7
885,S001,2025-10-11,12,4,25.4
886,S001,2025-10-11,15,2,15.5
887,S001,2025-10-11,18,7,28.7
888,S001,2025-10-11,21,6,9.9
889,S001,2025-09-02,0,1,10.9
890,S001,2025-09-02,3,1,7.0
891,S001,2025-09-02,6,0,8.7
892,S001,2025-09-02,9,8,30.9
893,S001,2025-09-02,12,3,19.6
894,S001,2025-09-02,15,6,23.2
895,S001,2025-09-02,18,6,32.5
896,S001,2025-09-02,21,3,17.6
897,S001,2025-07-26,0,0,5.2
898,S001,2025-07-26,3,0,13.4
899,S001,2025-07-26,6,2,19.3
900,S001,2025-07-26,9,4,20.3
901,S001,2025-07-26,12,3,13.0
902,S001,2025-07-26,15,3,18.5
903,S001,2025-07-26,18,8,25.9
904,S001,2025-07-26,21,3,13.0
905,S001,2025-06-09,0,0,8.7
906,S001,2025-06-09,3,2,7.2
907,S001,2025-06-09,6,2,14.7
908,S001,2025-06-09,9,7,30.3
909,S001,2025-06-09,12,4,21.9
910,S001,2025-06-09,15,1,20.7
911,S001,2025-06-09,18,5,33.5
912,S001,2025-06-09,21,5,16.1
913,S001,2025-08-28,0,0,15.6
914,S001,2025-08-28,3,2,6.6
915,S001,2025-08-28,6,1,13.2
916,S001,2025-08-28,9,5,29.4
917,S001,2025-08-28,12,4,15.5
918,S001,2025-08-28,15,4,19.5
919,S001,2025-08-28,18,8,26.2
920,S001,2025-08-28,21,4,15.8
921,S001,2025-10-07,0,0,14.0
922,S001,2025-10-07,3,1,12.6
923,S001,2025-10-07,6,1,21.9
924,S001,2025-10-07,9,6,30.7
925,S001,2025-10-07,12,0,12.5
926,S001,2025-10-07,15,4,19.6
927,S001,2025-10-07,18,4,32.4
928,S001,2025-10-07,21,6,15.4
929,S001,2025-12-25,0,0,8.6
930,S001,2025-12-25,3,0,5.2
931,S001,2025-12-25,6,4,9.9
932,S001,2025-12-25,9,3,27.9
933,S001,2025-12-25,12,2,16.1
934,S001,2025-12-25,15,3,15.4
935,S001,2025-12-25,18,6,26.5
936,S001,2025-12-25,21,4,21.3
937,S001,2025-08-22,0,2,6.8
938,S001,2025-08-22,3,1,5.3
939,S001,2025-08-22,6,2,18.8
940,S001,2025-08-22,9,4,24.7
941,S001,2025-08-22,12,3,14.1
942,S001,2025-08-22,15,3,18.4
943,S001,2025-08-22,18,5,27.8
944,S001,2025-08-22,21,1,18.3
945,S001,2025-01-17,0,0,5.9
946,S001,2025-01-17,3,0,14.9
947,S001,2025-01-17,6,2,17.2
948,S001,2025-01-17,9,12,29.9
949,S001,2025-01-17,12,3,15.1
950,S001,2025-01-17,15,2,18.7
951,S001,2025-01-17,18,7,33.6
952,S001,2025-01-17,21,5,21.5
953,S001,2025-03-29,0,0,8.6
954,S001,2025-03-29,3,1,11.2
955,S001,2025-03-29,6,0,12.9
956,S001,2025-03-29,9,5,25.3
957,S001,2025-03-29,12,5,14.9
958,S001,2025-03-29,15,1,22.5
959,S001,2025-03-29,18,7,38.5
960,S001,2025-03-29,21,4,16.1
961,S002,2025-07-27,0,0,4.9
962,S002,2025-07-27,3,0,6.2
963,S002,2025-07-27,6,3,17.0
964,S002,2025-07-27,9,8,22.0
965,S002,2025-07-27,12,1,14.6
966,S002,2025-07-27,15,1,24.3
967,S002,2025-07-27,18,10,27.2
968,S002,2025-07-27,21,2,12.1
969,S002,2025-12-23,0,1,4.5
970,S002,2025-12-23,3,0,8.5
971,S002,2025-12-23,6,0,10.7
972,S002,2025-12-23,9,10,28.9
973,S002,2025-12-23,12,1,19.2
974,S002,2025-12-23,15,2,20.4
975,S002,2025-12-23,18,4,30.8
976,S002,2025-12-23,21,0,13.2
977,S002,2025-10-30,0,0,3.5
978,S002,2025-10-30,3,2,4.1
979,S002,2025-10-30,6,0,13.9
980,S002,2025-10-30,9,7,27.2
981,S002,2025-10-30,12,1,15.4
982,S002,2025-10-30,15,3,20.5
983,S002,2025-10-30,18,10,31.4
984,S002,2025-10-30,21,6,20.0
985,S002,2025-09-02,0,1,16.8
986,S002,2025-09-02,3,0,10.5
987,S002,2025-09-02,6,0,8.3
988,S002,2025-09-02,9,5,29.1
989,S002,2025-09-02,12,3,21.0
990,S002,2025-09-02,15,2,21.6
991,S002,2025-09-02,18,10,33.8
992,S002,2025-09-02,21,5,16.7
993,S002,2025-11-30,0,0,4.0
994,S002,2025-11-30,3,0,7.5
995,S002,2025-11-30,6,5,21.4
996,S002,2025-11-30,9,8,29.0
997,S002,2025-11-30,12,3,19.7
998,S002,2025-11-30,15,5,16.9
999,S002,2025-11-30,18,4,30.3
1000,S002,2025-11-30,21,3,18.8
1001,S002,2025-08-08,0,1,12.8
1002,S002,2025-08-08,3,0,8.4
1003,S002,2025-08-08,6,3,11.1
1004,S002,2025-08-08,9,7,27.2
1005,S002,2025-08-08,12,2,19.6
1006,S002,2025-08-08,15,6,21.0
1007,S002,2025-08-08,18,6,33.5
1008,S002,2025-08-08,21,2,14.7
1009,S002,2025-11-19,0,2,10.0
1010,S002,2025-11-19,3,0,3.4
1011,S002,2025-11-19,6,3,14.1
1012,S002,2025-11-19,9,9,25.5
1013,S002,2025-11-19,12,2,13.8
1014,S002,2025-11-19,15,5,19.4
1015,S002,2025-11-19,18,7,27.8
1016,S002,2025-11-19,21,1,15.6
1017,S002,2025-06-29,0,0,14.1
1018,S002,2025-06-29,3,2,1.4
1019,S002,2025-06-29,6,0,12.3
1020,S002,2025-06-29,9,5,21.1
1021,S002,2025-06-29,12,4,13.0
1022,S002,2025-06-29,15,7,24.9
1023,S002,2025-06-29,18,7,29.0
1024,S002,2025-06-29,21,6,16.6
1025,S002,2025-12-01,0,0,12.0
1026,S002,2025-12-01,3,1,16.5
1027,S002,2025-12-01,6,2,19.1
1028,S002,2025-12-01,9,7,28.3
1029,S002,2025-12-01,12,3,18.4
1030,S002,2025-12-01,15,3,18.0
1031,S002,2025-12-01,18,5,33.8
1032,S002,2025-12-01,21,6,15.2
1033,S002,2025-04-06,0,1,4.1
1034,S002,2025-04-06,3,2,4.6
1035,S002,2025-04-06,6,0,12.9
1036,S002,2025-04-06,9,4,32.6
1037,S002,2025-04-06,12,5,14.6
1038,S002,2025-04-06,15,2,24.9
1039,S002,2025-04-06,18,5,29.4
1040,S002,2025-04-06,21,3,20.7
1041,S002,2025-08-29,0,0,9.1
1042,S002,2025-08-29,3,1,7.6
1043,S002,2025-08-29,6,3,22.7
1044,S002,2025-08-29,9,6,30.1
1045,S002,2025-08-29,12,3,25.2
1046,S002,2025-08-29,15,3,20.5
1047,S002,2025-08-29,18,8,29.9
1048,S002,2025-08-29,21,2,12.3
1049,S002,2025-04-09,0,1,4.9
1050,S002,2025-04-09,3,0,8.4
1051,S002,2025-04-09,6,1,13.3
1052,S002,2025-04-09,9,0,25.8
1053,S002,2025-04-09,12,3,16.7
1054,S002,2025-04-09,15,1,19.2
1055,S002,2025-04-09,18,8,33.6
1056,S002,2025-04-09,21,0,16.7
1057,S002,2025-02-28,0,1,14.5
1058,S002,2025-02-28,3,1,13.9
1059,S002,2025-02-28,6,1,11.0
1060,S002,2025-02-28,9,3,22.6
1061,S002,2025-02-28,12,4,13.4
1062,S002,2025-02-28,15,3,23.1
1063,S002,2025-02-28,18,7,28.9
1064,S002,2025-02-28,21,1,16.4
1065,S002,2025-03-17,0,1,7.5
1066,S002,2025-03-17,3,1,7.5
1067,S002,2025-03-17,6,5,17.9
1068,S002,2025-03-17,9,8,23.5
1069,S002,2025-03-17,12,3,14.1
1070,S002,2025-03-17,15,4,26.1
1071,S002,2025-03-17,18,6,34.9
1072,S002,2025-03-17,21,3,19.9
1073,S002,2025-08-17,0,1,8.9
1074,S002,2025-08-17,3,0,9.6
1075,S002,2025-08-17,6,4,15.7
1076,S002,2025-08-17,9,8,31.4
1077,S002,2025-08-17,12,6,15.0
1078,S002,2025-08-17,15,4,25.9
1079,S002,2025-08-17,18,10,33.6
1080,S002,2025-08-17,21,5,20.1
1081,S002,2025-11-06,0,0,12.4
1082,S002,2025-11-06,3,0,5.1
1083,S002,2025-11-06,6,5,14.0
1084,S002,2025-11-06,9,6,28.2
1085,S002,2025-11-06,12,4,16.0
1086,S002,2025-11-06,15,4,14.0
1087,S002,2025-11-06,18,9,30.5
1088,S002,2025-11-06,21,5,16.3
1089,S002,2025-08-31,0,0,0.5
1090,S002,2025-08-31,3,1,10.7
1091,S002,2025-08-31,6,3,19.1
1092,S002,2025-08-31,9,11,23.5
1093,S002,2025-08-31,12,1,13.7
1094,S002,2025-08-31,15,5,18.3
1095,S002,2025-08-31,18,5,32.9
1096,S002,2025-08-31,21,1,21.1
1097,S002,2025-11-16,0,2,9.3
1098,S002,2025-11-16,3,0,1.8
1099,S002,2025-11-16,6,3,14.5
1100,S002,2025-11-16,9,10,23.1
1101,S002,2025-11-16,12,4,19.8
1102,S002,2025-11-16,15,3,19.2
1103,S002,2025-11-16,18,6,24.4
1104,S002,2025-11-16,21,2,11.2
1105,S002,2025-05-08,0,0,1.4
1106,S002,2025-05-08,3,1,9.1
1107,S002,2025-05-08,6,3,17.1
1108,S002,2025-05-08,9,7,21.9
1109,S002,2025-05-08,12,4,15.0
1110,S002,2025-05-08,15,4,24.7
1111,S002,2025-05-08,18,7,32.4
1112,S002,2025-05-08,21,5,11.6
1113,S002,2025-03-27,0,0,5.3
1114,S002,2025-03-27,3,1,6.4
1115,S002,2025-03-27,6,3,16.0
1116,S002,2025-03-27,9,6,22.4
1117,S002,2025-03-27,12,2,16.8
1118,S002,2025-03-27,15,1,25.8
1119,S002,2025-03-27,18,7,37.0
1120,S002,2025-03-27,21,6,14.7
1121,S002,2025-03-31,0,0,11.1
1122,S002,2025-03-31,3,0,6.9
1123,S002,2025-03-31,6,3,9.4
1124,S002,2025-03-31,9,13,23.2
1125,S002,2025-03-31,12,2,10.8
1126,S002,2025-03-31,15,2,23.8
1127,S002,2025-03-31,18,8,29.8
1128,S002,2025-03-31,21,2,13.6
1129,S002,2025-03-02,0,0,13.5
1130,S002,2025-03-02,3,0,10.1
1131,S002,2025-03-02,6,4,15.4
1132,S002,2025-03-02,9,7,32.3
1133,S002,2025-03-02,12,2,17.9
1134,S002,2025-03-02,15,5,20.7
1135,S002,2025-03-02,18,8,37.1
1136,S002,2025-03-02,21,3,19.6
1137,S002,2025-10-22,0,0,8.0
1138,S002,2025-10-22,3,0,8.9
1139,S002,2025-10-22,6,4,10.9
1140,S002,2025-10-22,9,3,31.5
1141,S002,2025-10-22,12,2,22.0
1142,S002,2025-10-22,15,3,20.0
1143,S002,2025-10-22,18,9,32.5
1144,S002,2025-10-22,21,2,21.9
1145,S002,2025-07-19,0,0,2.6
1146,S002,2025-07-19,3,1,12.5
1147,S002,2025-07-19,6,2,14.1
1148,S002,2025-07-19,9,3,29.0
1149,S002,2025-07-19,12,4,19.7
1150,S002,2025-07-19,15,5,21.0
1151,S002,2025-07-19,18,8,33.8
1152,S002,2025-07-19,21,2,16.8
1153,S002,2025-08-22,0,0,0.4
1154,S002,2025-08-22,3,0,1.8
1155,S002,2025-08-22,6,1,18.2
1156,S002,2025-08-22,9,3,29.2
1157,S002,2025-08-22,12,2,19.3
1158,S002,2025-08-22,15,6,24.0
1159,S002,2025-08-22,18,10,35.8
1160,S002,2025-08-22,21,3,21.8
1161,S002,2025-02-19,0,2,4.8
1162,S002,2025-02-19,3,0,9.7
1163,S002,2025-02-19,6,1,11.3
1164,S002,2025-02-19,9,6,27.8
1165,S002,2025-02-19,12,2,22.3
1166,S002,2025-02-19,15,4,23.0
1167,S002,2025-02-19,18,1,26.1
1168,S002,2025-02-19,21,6,8.8
1169,S002,2025-10-20,0,0,8.6
1170,S002,2025-10-20,3,0,4.6
1171,S002,2025-10-20,6,3,24.4
1172,S002,2025-10-20,9,5,26.6
1173,S002,2025-10-20,12,3,19.6
1174,S002,2025-10-20,15,5,26.6
1175,S002,2025-10-20,18,1,29.9
1176,S002,2025-10-20,21,2,14.1
1177,S002,2025-09-29,0,0,7.2
1178,S002,2025-09-29,3,2,6.3
1179,S002,2025-09-29,6,3,14.8
1180,S002,2025-09-29,9,9,35.5
1181,S002,2025-09-29,12,1,20.2
1182,S002,2025-09-29,15,4,12.8
1183,S002,2025-09-29,18,6,24.7
1184,S002,2025-09-29,21,3,14.2
1185,S002,2025-10-02,0,0,10.9
1186,S002,2025-10-02,3,2,7.0
1187,S002,2025-10-02,6,2,9.8
1188,S002,2025-10-02,9,9,20.7
1189,S002,2025-10-02,12,4,21.8
1190,S002,2025-10-02,15,7,22.6
1191,S002,2025-10-02,18,9,32.1
1192,S002,2025-10-02,21,1,19.6
1193,S002,2025-07-02,0,0,8.2
1194,S002,2025-07-02,3,1,10.5
1195,S002,2025-07-02,6,5,11.8
1196,S002,2025-07-02,9,7,28.2
1197,S002,2025-07-02,12,1,15.4
1198,S002,2025-07-02,15,4,18.7
1199,S002,2025-07-02,18,2,32.2
1200,S002,2025-07-02,21,2,15.7
1201,S002,2025-04-05,0,0,11.7
1202,S002,2025-04-05,3,0,10.2
1203,S002,2025-04-05,6,5,12.4
1204,S002,2025-04-05,9,5,27.7
1205,S002,2025-04-05,12,1,19.9
1206,S002,2025-04-05,15,3,19.7
1207,S002,2025-04-05,18,2,31.9
1208,S002,2025-04-05,21,2,18.1
1209,S002,2025-01-09,0,0,6.2
1210,S002,2025-01-09,3,2,4.0
1211,S002,2025-01-09,6,5,20.5
1212,S002,2025-01-09,9,10,27.9
1213,S002,2025-01-09,12,6,18.5
1214,S002,2025-01-09,15,1,21.5
1215,S002,2025-01-09,18,5,36.1
1216,S002,2025-01-09,21,2,17.6
1217,S002,2025-06-05,0,0,1.9
1218,S002,2025-06-05,3,2,9.6
1219,S002,2025-06-05,6,4,16.9
1220,S002,2025-06-05,9,5,24.9
1221,S002,2025-06-05,12,4,22.3
1222,S002,2025-06-05,15,2,12.5
1223,S002,2025-06-05,18,3,28.5
1224,S002,2025-06-05,21,9,20.6
1225,S002,2025-08-13,0,0,5.4
1226,S002,2025-08-13,3,0,9.3
1227,S002,2025-08-13,6,1,11.7
1228,S002,2025-08-13,9,3,28.8
1229,S002,2025-08-13,12,1,17.3
1230,S002,2025-08-13,15,3,28.0
1231,S002,2025-08-13,18,10,31.5
1232,S002,2025-08-13,21,7,17.3
1233,S002,2025-07-15,0,0,3.8
1234,S002,2025-07-15,3,1,7.9
1235,S002,2025-07-15,6,1,20.0
1236,S002,2025-07-15,9,6,33.0
1237,S002,2025-07-15,12,1,16.8
1238,S002,2025-07-15,15,0,19.8
1239,S002,2025-07-15,18,7,30.8
1240,S002,2025-07-15,21,5,13.9
1241,S002,2025-08-04,0,0,6.2
1242,S002,2025-08-04,3,1,8.9
1243,S002,2025-08-04,6,3,16.6
1244,S002,2025-08-04,9,8,30.8
1245,S002,2025-08-04,12,4,14.5
1246,S002,2025-08-04,15,3,9.8
1247,S002,2025-08-04,18,8,31.8
1248,S002,2025-08-04,21,3,23.3
1249,S002,2025-05-22,0,0,6.6
1250,S002,2025-05-22,3,1,8.8
1251,S002,2025-05-22,6,4,18.1
1252,S002,2025-05-22,9,4,24.2
1253,S002,2025-05-22,12,1,16.7
1254,S002,2025-05-22,15,1,23.4
1255,S002,2025-05-22,18,2,29.7
1256,S002,2025-05-22,21,7,19.9
1257,S002,2025-04-25,0,2,7.2
1258,S002,2025-04-25,3,0,6.9
1259,S002,2025-04-25,6,4,18.5
1260,S002,2025-04-25,9,6,21.7
1261,S002,2025-04-25,12,2,17.0
1262,S002,2025-04-25,15,4,19.4
1263,S002,2025-04-25,18,11,33.9
1264,S002,2025-04-25,21,3,22.5
1265,S002,2025-12-11,0,0,6.5
1266,S002,2025-12-11,3,1,10.9
1267,S002,2025-12-11,6,2,16.6
1268,S002,2025-12-11,9,9,33.3
1269,S002,2025-12-11,12,3,16.9
1270,S002,2025-12-11,15,5,17.7
1271,S002,2025-12-11,18,3,33.2
1272,S002,2025-12-11,21,6,24.6
1273,S002,2025-07-24,0,0,2.2
1274,S002,2025-07-24,3,2,9.4
1275,S002,2025-07-24,6,1,14.0
1276,S002,2025-07-24,9,6,33.4
1277,S002,2025-07-24,12,3,14.8
1278,S002,2025-07-24,15,4,20.7
1279,S002,2025-07-24,18,6,28.8
1280,S002,2025-07-24,21,2,15.6
1281,S002,2025-09-07,0,0,7.2
1282,S002,2025-09-07,3,1,11.2
1283,S002,2025-09-07,6,3,9.5
1284,S002,2025-09-07,9,3,30.2
1285,S002,2025-09-07,12,3,18.1
1286,S002,2025-09-07,15,3,21.9
1287,S002,2025-09-07,18,5,32.2
1288,S002,2025-09-07,21,2,20.3
1289,S002,2025-04-20,0,0,5.3
1290,S002,2025-04-20,3,0,5.5
1291,S002,2025-04-20,6,3,12.1
1292,S002,2025-04-20,9,2,22.3
1293,S002,2025-04-20,12,1,17.4
1294,S002,2025-04-20,15,2,20.2
1295,S002,2025-04-20,18,15,24.3
1296,S002,2025-04-20,21,2,20.5
1297,S002,2025-08-09,0,0,13.2
1298,S002,2025-08-09,3,0,10.8
1299,S002,2025-08-09,6,3,20.4
1300,S002,2025-08-09,9,7,27.5
1301,S002,2025-08-09,12,2,12.1
1302,S002,2025-08-09,15,5,17.1
1303,S002,2025-08-09,18,5,25.9
1304,S002,2025-08-09,21,5,15.9
1305,S002,2025-12-16,0,1,8.6
1306,S002,2025-12-16,3,2,1.2
1307,S002,2025-12-16,6,5,12.2
1308,S002,2025-12-16,9,5,20.0
1309,S002,2025-12-16,12,2,18.1
1310,S002,2025-12-16,15,6,18.5
1311,S002,2025-12-16,18,5,19.2
1312,S002,2025-12-16,21,5,19.9
1313,S002,2025-07-06,0,1,4.3
1314,S002,2025-07-06,3,0,6.1
1315,S002,2025-07-06,6,2,8.9
1316,S002,2025-07-06,9,4,26.1
1317,S002,2025-07-06,12,2,13.3
1318,S002,2025-07-06,15,3,21.8
1319,S002,2025-07-06,18,8,30.7
1320,S002,2025-07-06,21,1,20.9
1321,S002,2025-02-26,0,0,4.5
1322,S002,2025-02-26,3,0,2.4
1323,S002,2025-02-26,6,2,19.0
1324,S002,2025-02-26,9,2,24.7
1325,S002,2025-02-26,12,5,17.8
1326,S002,2025-02-26,15,4,22.1
1327,S002,2025-02-26,18,7,36.1
1328,S002,2025-02-26,21,2,12.6
1329,S002,2025-07-26,0,1,8.7
1330,S002,2025-07-26,3,1,0.8
1331,S002,2025-07-26,6,0,18.4
1332,S002,2025-07-26,9,3,25.7
1333,S002,2025-07-26,12,2,19.8
1334,S002,2025-07-26,15,3,25.1
1335,S002,2025-07-26,18,9,30.0
1336,S002,2025-07-26,21,1,13.8
1337,S002,2025-02-17,0,1,10.8
1338,S002,2025-02-17,3,0,8.0
1339,S002,2025-02-17,6,4,15.5
1340,S002,2025-02-17,9,4,32.8
1341,S002,2025-02-17,12,3,16.9
1342,S002,2025-02-17,15,4,19.0
1343,S002,2025-02-17,18,5,30.2
1344,S002,2025-02-17,21,5,21.4
1345,S002,2025-07-16,0,1,2.5
1346,S002,2025-07-16,3,0,11.3
1347,S002,2025-07-16,6,2,14.3
1348,S002,2025-07-16,9,3,30.7
1349,S002,2025-07-16,12,2,22.9
1350,S002,2025-07-16,15,7,21.2
1351,S002,2025-07-16,18,8,27.1
1352,S002,2025-07-16,21,2,14.5
1353,S002,2025-03-19,0,1,8.1
1354,S002,2025-03-19,3,1,9.2
1355,S002,2025-03-19,6,3,19.8
1356,S002,2025-03-19,9,5,27.1
1357,S002,2025-03-19,12,5,17.0
1358,S002,2025-03-19,15,1,15.3
1359,S002,2025-03-19,18,5,35.8
1360,S002,2025-03-19,21,3,16.0
1361,S002,2025-10-27,0,0,0.0
1362,S002,2025-10-27,3,1,7.5
1363,S002,2025-10-27,6,5,15.6
1364,S002,2025-10-27,9,4,27.4
1365,S002,2025-10-27,12,1,16.1
1366,S002,2025-10-27,15,4,25.3
1367,S002,2025-10-27,18,9,29.8
1368,S002,2025-10-27,21,3,18.2
1369,S002,2025-11-17,0,0,6.2
1370,S002,2025-11-17,3,0,13.6
1371,S002,2025-11-17,6,4,16.3
1372,S002,2025-11-17,9,4,28.4
1373,S002,2025-11-17,12,4,21.6
1374,S002,2025-11-17,15,1,13.9
1375,S002,2025-11-17,18,1,25.3
